# Residuals    
# Time         	p              	sigmaxx        	sigmaxy        	sigmayy        	sigmazz        
1.395          	1.18952960e-01	4.68780330e-03	4.23041220e-03	4.26250440e-03	0.00000000e+00
1.4            	1.56034160e-01	4.67646850e-03	4.22037960e-03	4.16494520e-03	0.00000000e+00
1.405          	2.39703120e-01	4.66519500e-03	4.21036790e-03	4.43341510e-03	0.00000000e+00
1.41           	2.12651840e-01	4.65398160e-03	4.20038220e-03	4.53848130e-03	0.00000000e+00
1.415          	4.00409970e-01	4.64282740e-03	4.19042400e-03	4.16277420e-03	0.00000000e+00
1.42           	1.59692360e-01	4.63173120e-03	4.18049340e-03	3.91292410e-03	0.00000000e+00
1.425          	1.98540230e-01	4.62069230e-03	4.17059010e-03	3.39622170e-03	0.00000000e+00
1.43           	1.61741120e-01	4.60970940e-03	4.16071360e-03	3.02939490e-03	0.00000000e+00
1.435          	1.86857310e-01	4.59878180e-03	4.15086340e-03	3.70480470e-03	0.00000000e+00
1.44           	2.94104580e-01	4.58790850e-03	4.14103920e-03	4.10545020e-03	0.00000000e+00
1.445          	1.78465290e-01	4.57708840e-03	4.13129990e-03	4.02530440e-03	0.00000000e+00
1.45           	1.52011950e-01	4.56635390e-03	4.12154420e-03	4.26906090e-03	0.00000000e+00
1.455          	1.33030680e-01	4.55564740e-03	4.11179930e-03	4.32308460e-03	0.00000000e+00
1.46           	1.67686050e-01	4.54498390e-03	4.10207390e-03	3.78256670e-03	0.00000000e+00
1.465          	1.79216920e-01	4.53436770e-03	4.09237040e-03	3.80724730e-03	0.00000000e+00
1.47           	1.54893430e-01	4.52379960e-03	4.08268970e-03	4.43127450e-03	0.00000000e+00
1.475          	1.36013170e-01	4.51327810e-03	4.07290130e-03	4.16039530e-03	0.00000000e+00
1.48           	4.41001260e-01	4.50280370e-03	4.06322510e-03	3.67579650e-03	0.00000000e+00
1.485          	1.54835130e-01	4.49237560e-03	4.05360070e-03	4.10754910e-03	0.00000000e+00
1.49           	4.23771810e-01	4.48199350e-03	4.04404880e-03	4.17646210e-03	0.00000000e+00
1.495          	1.06496610e-01	4.47165650e-03	4.03449320e-03	4.42042990e-03	0.00000000e+00
1.5            	1.28448120e-01	4.46136380e-03	4.02495000e-03	3.64613010e-03	0.00000000e+00
1.505          	9.13767430e-02	4.45113590e-03	4.01542430e-03	3.72034990e-03	0.00000000e+00
1.51           	2.07452910e-01	4.44093490e-03	4.00591770e-03	4.10485450e-03	0.00000000e+00
1.515          	1.88678230e-01	4.43077070e-03	3.99643040e-03	3.66383990e-03	0.00000000e+00
1.52           	1.70782000e-01	4.42064600e-03	3.98696220e-03	4.01523430e-03	0.00000000e+00
1.525          	1.49531810e-01	4.41056120e-03	3.97751290e-03	3.56685100e-03	0.00000000e+00
1.53           	2.73524350e-01	4.40051660e-03	3.96813170e-03	3.97520100e-03	0.00000000e+00
1.535          	1.49320940e-01	4.39031830e-03	3.95875040e-03	3.03375040e-03	0.00000000e+00
1.54           	1.85498500e-01	4.38029680e-03	3.94936440e-03	3.90422740e-03	0.00000000e+00
1.545          	9.79668810e-02	4.37035850e-03	3.93998840e-03	4.21826820e-03	0.00000000e+00
1.55           	1.31234230e-01	4.36047210e-03	3.93062710e-03	3.24741430e-03	0.00000000e+00
1.555          	1.36430810e-01	4.35062680e-03	3.92128180e-03	3.40197910e-03	0.00000000e+00
1.56           	2.02788630e-01	4.34081860e-03	3.91195280e-03	2.87809710e-03	0.00000000e+00
1.565          	1.69047480e-01	4.33104560e-03	3.90264000e-03	3.53447760e-03	0.00000000e+00
1.57           	1.26539490e-01	4.32130700e-03	3.89334320e-03	3.37592430e-03	0.00000000e+00
1.575          	2.61298280e-01	4.31160200e-03	3.88407300e-03	2.86923600e-03	0.00000000e+00
1.58           	2.96919200e-01	4.30193010e-03	3.87481060e-03	2.86330760e-03	0.00000000e+00
1.585          	1.67478870e-01	4.29229050e-03	3.86556080e-03	2.67822260e-03	0.00000000e+00
1.59           	1.51508330e-01	4.28268260e-03	3.85628530e-03	3.07809410e-03	0.00000000e+00
1.595          	1.73662800e-01	4.27300160e-03	3.84695410e-03	1.99849460e-03	0.00000000e+00
1.6            	2.78929040e-01	4.26330700e-03	3.83764600e-03	2.48757040e-03	0.00000000e+00
1.605          	2.40574660e-01	4.25364380e-03	3.82834750e-03	2.83183820e-03	0.00000000e+00
1.61           	2.34379920e-01	4.24401150e-03	3.81906190e-03	2.21297610e-03	0.00000000e+00
1.615          	2.07998100e-01	4.23440940e-03	3.80979030e-03	2.48488450e-03	0.00000000e+00
1.62           	1.95559990e-01	4.22483590e-03	3.80033670e-03	3.08808300e-03	0.00000000e+00
1.625          	1.53478600e-01	4.21529080e-03	3.79103200e-03	3.27527840e-03	0.00000000e+00
1.63           	1.78262810e-01	4.20577410e-03	3.78178620e-03	3.11230180e-03	0.00000000e+00
1.635          	1.98559990e-01	4.19621220e-03	3.77247540e-03	2.95409880e-03	0.00000000e+00
1.64           	1.56704810e-01	4.18660820e-03	3.76317100e-03	3.00836640e-03	0.00000000e+00
1.645          	1.42113220e-01	4.17708270e-03	3.75388240e-03	2.75055510e-03	0.00000000e+00
1.65           	1.14170590e-01	4.16754990e-03	3.74460830e-03	3.02939230e-03	0.00000000e+00
1.655          	1.34463560e-01	4.15803300e-03	3.73534810e-03	2.52312700e-03	0.00000000e+00
1.66           	2.84690140e-01	4.14853950e-03	3.72615020e-03	2.84709510e-03	0.00000000e+00
1.665          	4.47944140e-01	4.13907160e-03	3.71693220e-03	2.56128760e-03	0.00000000e+00
1.67           	1.62129510e-01	4.12962950e-03	3.70771610e-03	2.50760310e-03	0.00000000e+00
1.675          	2.67866110e-01	4.12021280e-03	3.69850910e-03	2.61772110e-03	0.00000000e+00
1.68           	1.33070360e-01	4.11082140e-03	3.68931350e-03	2.16411230e-03	0.00000000e+00
1.685          	1.33736940e-01	4.10145470e-03	3.68013000e-03	2.04013960e-03	0.00000000e+00
1.69           	1.13345140e-01	4.09211220e-03	3.67095850e-03	2.15212300e-03	0.00000000e+00
1.695          	1.17703990e-01	4.08279370e-03	3.66179920e-03	2.17685160e-03	0.00000000e+00
1.7            	1.33623680e-01	4.07349850e-03	3.65265170e-03	2.08062130e-03	0.00000000e+00
1.705          	1.00943360e-01	4.06425780e-03	3.64359210e-03	2.50718290e-03	0.00000000e+00
1.71           	1.56456050e-01	4.05501810e-03	3.63453000e-03	2.64027800e-03	0.00000000e+00
1.715          	1.25995440e-01	4.04579240e-03	3.62522470e-03	2.88107190e-03	0.00000000e+00
1.72           	2.08207920e-01	4.03658520e-03	3.61606080e-03	3.00806580e-03	0.00000000e+00
1.725          	1.97937320e-01	4.02739850e-03	3.60695130e-03	2.84372350e-03	0.00000000e+00
1.73           	1.28238650e-01	4.01823200e-03	3.59792130e-03	3.15474510e-03	0.00000000e+00
1.735          	1.20694420e-01	4.00908690e-03	3.58886990e-03	2.71039190e-03	0.00000000e+00
1.74           	1.29837510e-01	3.99998340e-03	3.57981840e-03	3.02348130e-03	0.00000000e+00
1.745          	2.23929260e-01	3.99088470e-03	3.57077390e-03	2.91596200e-03	0.00000000e+00
1.75           	2.01289680e-01	3.98180070e-03	3.56173860e-03	3.15629260e-03	0.00000000e+00
1.755          	1.18371170e-01	3.97273420e-03	3.55271310e-03	3.19065510e-03	0.00000000e+00
1.76           	1.51640480e-01	3.96368610e-03	3.54369750e-03	2.53760840e-03	0.00000000e+00
1.765          	1.10376280e-01	3.95467050e-03	3.53469200e-03	3.11777180e-03	0.00000000e+00
1.77           	1.00135200e-01	3.94566280e-03	3.52569620e-03	2.73281600e-03	0.00000000e+00
1.775          	3.65874690e-01	3.93666960e-03	3.51671020e-03	3.30367950e-03	0.00000000e+00
1.78           	9.77061990e-02	3.92770310e-03	3.50773380e-03	2.95419110e-03	0.00000000e+00
1.785          	1.20811180e-01	3.91874610e-03	3.49876690e-03	2.99163390e-03	0.00000000e+00
1.79           	9.14178350e-02	3.90980340e-03	3.48980930e-03	2.87524600e-03	0.00000000e+00
1.795          	2.45979350e-01	3.90088420e-03	3.48089490e-03	2.85573800e-03	0.00000000e+00
1.8            	8.52915470e-02	3.89198140e-03	3.47196640e-03	3.16102200e-03	0.00000000e+00
1.805          	1.75292610e-01	3.88308860e-03	3.46303920e-03	2.67637920e-03	0.00000000e+00
1.81           	1.32077490e-01	3.87421380e-03	3.45411840e-03	3.06501430e-03	0.00000000e+00
1.815          	1.61611570e-01	3.86535680e-03	3.44520570e-03	2.93892320e-03	0.00000000e+00
1.82           	1.66525640e-01	3.85619440e-03	3.43630140e-03	2.99124980e-03	0.00000000e+00
1.825          	2.60311950e-01	3.84726700e-03	3.42740570e-03	3.34548010e-03	0.00000000e+00
1.83           	3.16300940e-01	3.83842730e-03	3.41858160e-03	2.98136510e-03	0.00000000e+00
1.835          	1.40313010e-01	3.82962610e-03	3.40972990e-03	3.19158920e-03	0.00000000e+00
1.84           	2.77992060e-01	3.82084690e-03	3.40086700e-03	3.13243160e-03	0.00000000e+00
1.845          	1.56354270e-01	3.81208410e-03	3.39201130e-03	2.83696250e-03	0.00000000e+00
1.85           	1.92069150e-01	3.80333560e-03	3.38315810e-03	3.08581970e-03	0.00000000e+00
1.855          	1.41769230e-01	3.79460050e-03	3.37431500e-03	2.72523900e-03	0.00000000e+00
1.86           	1.42116240e-01	3.78587710e-03	3.36522730e-03	2.28333580e-03	0.00000000e+00
1.865          	1.40198820e-01	3.77716550e-03	3.35631820e-03	2.86176440e-03	0.00000000e+00
1.87           	1.30689890e-01	3.76846600e-03	3.34747400e-03	2.58006330e-03	0.00000000e+00
1.875          	4.21841820e-01	3.75977910e-03	3.33871780e-03	2.80952840e-03	0.00000000e+00
1.88           	1.88478240e-01	3.75110460e-03	3.32993400e-03	2.58363050e-03	0.00000000e+00
1.885          	1.70949060e-01	3.74244200e-03	3.32114620e-03	2.86087820e-03	0.00000000e+00
1.89           	1.42756310e-01	3.73379120e-03	3.31236230e-03	2.28724940e-03	0.00000000e+00
1.895          	7.77673970e-02	3.72515180e-03	3.30358470e-03	1.65038600e-03	0.00000000e+00
1.9            	1.88828730e-01	3.71652380e-03	3.29481450e-03	2.04207700e-03	0.00000000e+00
1.905          	1.65489400e-01	3.70790680e-03	3.28605170e-03	2.57048820e-03	0.00000000e+00
1.91           	6.66697280e-02	3.69930070e-03	3.27729640e-03	2.47920000e-03	0.00000000e+00
1.915          	1.23860570e-01	3.69070550e-03	3.26858840e-03	1.92918750e-03	0.00000000e+00
1.92           	1.93801940e-01	3.68212100e-03	3.25986050e-03	2.26586050e-03	0.00000000e+00
1.925          	1.54016190e-01	3.67354690e-03	3.25113090e-03	2.61502790e-03	0.00000000e+00
1.93           	2.34834550e-01	3.66498300e-03	3.24240570e-03	2.54554860e-03	0.00000000e+00
1.935          	1.77059790e-01	3.65642910e-03	3.23371440e-03	2.31832990e-03	0.00000000e+00
1.94           	1.90701160e-01	3.64788520e-03	3.22501110e-03	2.59569320e-03	0.00000000e+00
1.945          	2.12215170e-01	3.63935100e-03	3.21630850e-03	2.35559240e-03	0.00000000e+00
1.95           	8.75690170e-02	3.63082640e-03	3.20763060e-03	2.75609220e-03	0.00000000e+00
1.955          	1.89267310e-01	3.62231110e-03	3.19894570e-03	2.47378800e-03	0.00000000e+00
1.96           	1.18587750e-01	3.61380510e-03	3.19026320e-03	2.10651420e-03	0.00000000e+00
1.965          	2.57056820e-01	3.60530810e-03	3.18160020e-03	2.19905250e-03	0.00000000e+00
1.97           	1.33613310e-01	3.59682010e-03	3.17293410e-03	2.08727620e-03	0.00000000e+00
1.975          	3.04882410e-01	3.58834080e-03	3.16428180e-03	2.36140250e-03	0.00000000e+00
1.98           	3.75892620e-01	3.57987020e-03	3.15563590e-03	2.60242170e-03	0.00000000e+00
1.985          	1.76075830e-01	3.57140810e-03	3.14699470e-03	2.45496380e-03	0.00000000e+00
1.99           	1.37725550e-01	3.56295440e-03	3.13836360e-03	2.48047760e-03	0.00000000e+00
1.995          	1.02321410e-01	3.55450680e-03	3.12940420e-03	2.19207410e-03	0.00000000e+00
2              	1.02370270e-01	3.54606580e-03	3.12067430e-03	2.60907470e-03	0.00000000e+00
2.005          	2.09172890e-01	3.53763230e-03	3.11202670e-03	2.61749270e-03	0.00000000e+00
2.01           	8.79157700e-02	3.52912290e-03	3.10341110e-03	2.17096630e-03	0.00000000e+00
2.015          	1.38077520e-01	3.52061520e-03	3.09481210e-03	2.17217820e-03	0.00000000e+00
2.02           	2.86194420e-01	3.51211620e-03	3.08622200e-03	2.09300910e-03	0.00000000e+00
2.025          	1.75728630e-01	3.50362560e-03	3.07763830e-03	2.59764510e-03	0.00000000e+00
2.03           	1.89026990e-01	3.49514350e-03	3.06906380e-03	2.18247100e-03	0.00000000e+00
2.035          	3.40134060e-01	3.48666970e-03	3.06049570e-03	2.23883920e-03	0.00000000e+00
2.04           	1.66452010e-01	3.47820410e-03	3.05193450e-03	2.34683330e-03	0.00000000e+00
2.045          	1.35837490e-01	3.46974650e-03	3.04337890e-03	2.05431530e-03	0.00000000e+00
2.05           	3.28695910e-01	3.46129700e-03	3.03483100e-03	1.70330500e-03	0.00000000e+00
2.055          	1.42591140e-01	3.45278690e-03	3.02629030e-03	1.63275390e-03	0.00000000e+00
2.06           	2.13237380e-01	3.44426720e-03	3.01775770e-03	1.93640010e-03	0.00000000e+00
2.065          	1.47640600e-01	3.43575600e-03	3.00923130e-03	1.82361710e-03	0.00000000e+00
2.07           	2.53542050e-01	3.42725330e-03	3.00071160e-03	2.00866410e-03	0.00000000e+00
2.075          	2.60828890e-01	3.41875890e-03	2.99215070e-03	1.94082470e-03	0.00000000e+00
2.08           	2.87566190e-01	3.41027280e-03	2.98358290e-03	2.21130090e-03	0.00000000e+00
2.085          	1.01693960e-01	3.40179490e-03	2.97502410e-03	2.20393370e-03	0.00000000e+00
2.09           	3.60425460e-01	3.39332520e-03	2.96647220e-03	1.96793410e-03	0.00000000e+00
2.095          	1.11877560e-01	3.38486340e-03	2.95792650e-03	2.07088910e-03	0.00000000e+00
2.1            	1.12569650e-01	3.37640950e-03	2.94938900e-03	1.97641420e-03	0.00000000e+00
2.105          	1.19131160e-01	3.36796360e-03	2.94085940e-03	1.97815380e-03	0.00000000e+00
2.11           	2.72000140e-01	3.35952540e-03	2.93233740e-03	1.97971980e-03	0.00000000e+00
2.115          	2.07598820e-01	3.35109500e-03	2.92382420e-03	2.24134130e-03	0.00000000e+00
2.12           	2.49419790e-01	3.34267220e-03	2.91528060e-03	2.01363680e-03	0.00000000e+00
2.125          	1.32742170e-01	3.33425700e-03	2.90672350e-03	1.88005600e-03	0.00000000e+00
2.13           	4.75772150e-01	3.32584930e-03	2.89817410e-03	1.87916630e-03	0.00000000e+00
2.135          	7.59066840e-02	3.31744910e-03	2.88963160e-03	2.08560450e-03	0.00000000e+00
2.14           	2.30308810e-01	3.30905630e-03	2.88109800e-03	2.08473250e-03	0.00000000e+00
2.145          	1.06264000e-01	3.30067090e-03	2.87257410e-03	1.81650180e-03	0.00000000e+00
2.15           	1.54450840e-01	3.29229280e-03	2.86405780e-03	1.91491430e-03	0.00000000e+00
2.155          	7.56809400e-02	3.28392190e-03	2.85554860e-03	2.06892970e-03	0.00000000e+00
2.16           	1.53827640e-01	3.27555810e-03	2.84704830e-03	1.90600420e-03	0.00000000e+00
2.165          	8.98497000e-02	3.26720150e-03	2.83855650e-03	2.18576510e-03	0.00000000e+00
2.17           	2.31706220e-01	3.25885200e-03	2.83007430e-03	1.98007320e-03	0.00000000e+00
2.175          	2.05634300e-01	3.25050960e-03	2.82159860e-03	1.93038460e-03	0.00000000e+00
2.18           	1.53727140e-01	3.24217420e-03	2.81313190e-03	1.80837710e-03	0.00000000e+00
2.185          	3.80950970e-01	3.23384570e-03	2.80467470e-03	1.59031240e-03	0.00000000e+00
2.19           	1.85777820e-01	3.22552420e-03	2.79622430e-03	2.15055030e-03	0.00000000e+00
2.195          	6.60726890e-02	3.21720950e-03	2.78778270e-03	1.95720930e-03	0.00000000e+00
2.2            	1.13103250e-01	3.20890170e-03	2.77934980e-03	2.04380370e-03	0.00000000e+00
2.205          	1.84700780e-01	3.20060070e-03	2.77092650e-03	2.28621390e-03	0.00000000e+00
2.21           	2.01910110e-01	3.19230650e-03	2.76250990e-03	2.31554700e-03	0.00000000e+00
2.215          	1.72231850e-01	3.18401900e-03	2.75410230e-03	1.85247510e-03	0.00000000e+00
2.22           	1.35877560e-01	3.17573830e-03	2.74570340e-03	1.86057220e-03	0.00000000e+00
2.225          	1.89682950e-01	3.16746430e-03	2.73731310e-03	1.84930790e-03	0.00000000e+00
2.23           	1.65647890e-01	3.15919690e-03	2.72893240e-03	2.25947800e-03	0.00000000e+00
2.235          	1.90146090e-01	3.15093620e-03	2.72055960e-03	2.05033710e-03	0.00000000e+00
2.24           	1.11431590e-01	3.14268220e-03	2.71219520e-03	1.64120360e-03	0.00000000e+00
2.245          	1.82835430e-01	3.13443470e-03	2.70383940e-03	1.98614070e-03	0.00000000e+00
2.25           	1.14769530e-01	3.12619390e-03	2.69549220e-03	1.91375880e-03	0.00000000e+00
2.255          	3.11634690e-01	3.11795960e-03	2.68715360e-03	2.12619740e-03	0.00000000e+00
2.26           	1.10365530e-01	3.10973180e-03	2.67882380e-03	2.09256490e-03	0.00000000e+00
2.265          	1.62635230e-01	3.10151060e-03	2.67050270e-03	2.03375830e-03	0.00000000e+00
2.27           	1.38451580e-01	3.09329590e-03	2.66219040e-03	2.42800160e-03	0.00000000e+00
2.275          	1.86562060e-01	3.08508780e-03	2.65388680e-03	1.87985900e-03	0.00000000e+00
2.28           	1.13574590e-01	3.07688610e-03	2.64559210e-03	2.34201380e-03	0.00000000e+00
2.285          	2.69211030e-01	3.06869090e-03	2.63730610e-03	2.15985020e-03	0.00000000e+00
2.29           	1.19208190e-01	3.06050220e-03	2.62902910e-03	1.53844750e-03	0.00000000e+00
2.295          	1.70223530e-01	3.05232000e-03	2.62076090e-03	2.07274720e-03	0.00000000e+00
2.3            	9.54323780e-02	3.04414430e-03	2.61250160e-03	2.01498570e-03	0.00000000e+00
2.305          	7.07663630e-02	3.03597500e-03	2.60425130e-03	2.10919700e-03	0.00000000e+00
2.31           	1.16353980e-01	3.02781220e-03	2.59600990e-03	2.04635830e-03	0.00000000e+00
2.315          	1.05609330e-01	3.01965580e-03	2.58777650e-03	1.62165060e-03	0.00000000e+00
2.32           	9.21448340e-02	3.01150590e-03	2.57955380e-03	1.90126040e-03	0.00000000e+00
2.325          	1.81202910e-01	3.00336240e-03	2.57133870e-03	1.90675040e-03	0.00000000e+00
2.33           	1.26574620e-01	2.99522540e-03	2.56313410e-03	1.99900760e-03	0.00000000e+00
2.335          	3.33272190e-01	2.98709490e-03	2.55493820e-03	1.90478230e-03	0.00000000e+00
2.34           	1.26935210e-01	2.97897080e-03	2.54675130e-03	1.90947160e-03	0.00000000e+00
2.345          	1.85843220e-01	2.97085330e-03	2.53857340e-03	1.97218750e-03	0.00000000e+00
2.35           	1.39615620e-01	2.96274210e-03	2.53040480e-03	1.69571750e-03	0.00000000e+00
2.355          	2.30543440e-01	2.95463750e-03	2.52224530e-03	1.73661360e-03	0.00000000e+00
2.36           	3.27872190e-01	2.94653940e-03	2.51409510e-03	1.64272560e-03	0.00000000e+00
2.365          	2.12001560e-01	2.93844770e-03	2.50595410e-03	1.43371680e-03	0.00000000e+00
2.37           	1.12845550e-01	2.93036250e-03	2.49782250e-03	1.38992540e-03	0.00000000e+00
2.375          	2.01007620e-01	2.92228390e-03	2.48969920e-03	1.42821640e-03	0.00000000e+00
2.38           	1.01236750e-01	2.91421180e-03	2.48158690e-03	1.27727100e-03	0.00000000e+00
2.385          	1.70498180e-01	2.90614620e-03	2.47348350e-03	1.30180780e-03	0.00000000e+00
2.39           	1.27446700e-01	2.89808720e-03	2.46538940e-03	1.74890410e-03	0.00000000e+00
2.395          	3.24566290e-01	2.89003470e-03	2.45730480e-03	1.58675750e-03	0.00000000e+00
2.4            	1.63225650e-01	2.88198880e-03	2.44922950e-03	1.59650860e-03	0.00000000e+00
2.405          	9.18513290e-02	2.87394950e-03	2.44116380e-03	1.43902350e-03	0.00000000e+00
2.41           	1.78502500e-01	2.86591680e-03	2.43310770e-03	1.51341490e-03	0.00000000e+00
2.415          	1.66422210e-01	2.85789070e-03	2.42506100e-03	1.71445490e-03	0.00000000e+00
2.42           	1.76621910e-01	2.84987120e-03	2.41702400e-03	1.66136380e-03	0.00000000e+00
2.425          	1.15846890e-01	2.84185850e-03	2.40899660e-03	1.69455540e-03	0.00000000e+00
2.43           	2.48495960e-01	2.83385230e-03	2.40097890e-03	1.71460460e-03	0.00000000e+00
2.435          	3.94728520e-01	2.82585290e-03	2.39297000e-03	1.54055140e-03	0.00000000e+00
2.44           	3.61825900e-01	2.81786020e-03	2.38497220e-03	1.77421460e-03	0.00000000e+00
2.445          	1.02396780e-01	2.80987420e-03	2.37698390e-03	1.80167360e-03	0.00000000e+00
2.45           	1.19407680e-01	2.80189490e-03	2.36900420e-03	1.73276050e-03	0.00000000e+00
2.455          	1.46524130e-01	2.79392240e-03	2.36103490e-03	1.62581250e-03	0.00000000e+00
2.46           	2.30840990e-01	2.78595670e-03	2.35307570e-03	1.68053680e-03	0.00000000e+00
2.465          	2.58205580e-01	2.77799790e-03	2.34512630e-03	1.46176540e-03	0.00000000e+00
2.47           	1.08507980e-01	2.77004580e-03	2.33718690e-03	1.81758250e-03	0.00000000e+00
2.475          	1.80530220e-01	2.76210070e-03	2.32925830e-03	1.62198420e-03	0.00000000e+00
